Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3687,5221716532,SpeedRacer101 (16/20),0,113.85,1B Nick Sogard 2B Tommy Edman 3B Max Muncy C Mickey Gasper OF Kyle Tucker OF Teoscar Hernandez OF Eli White P Blake Snell P Framber Valdez SS Mookie Betts,,,
3687,5221764155,alexyudelson (6/20),0,113.85,1B Freddie Freeman 2B Alika Williams 3B Jose Fernandez C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Eli White P Blake Snell P Framber Valdez SS Andruw Monasterio,,,
3687,5221783901,chrispy2005 (13/20),0,113.85,1B Jac Caglianone 2B Alika Williams 3B Zack Gelof C Salvador Perez OF Byron Buxton OF Carson Benge OF Isaac Collins P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,,
3687,5221805748,JONESZY9 (20/20),0,113.85,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Jake Rogers OF Pete Crow-Armstrong OF Luis Robert Jr. OF Randal Grichuk P Blake Snell P Carmen Mlodzinski SS Francisco Lindor,,,
3687,5221817791,Discostupendously (10/20),0,113.85,1B Salvador Perez 2B Jake Cronenworth 3B Maikel Garcia C Carter Jensen OF Fernando Tatis Jr. OF Jackson Merrill OF Isaac Collins P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,,
3687,5221831750,Diggs1421,0,113.85,1B Michael Busch 2B Gleyber Torres 3B Kevin McGonigle C Gabriel Moreno OF Pete Crow-Armstrong OF Jackson Merrill OF Jarren Duran P Framber Valdez P Brayan Bello SS Andruw Monasterio,,,
3687,5221866406,timothyandstacy (3/20),0,113.85,1B Miguel Vargas 2B Marcus Semien 3B Jorge Polanco C Adley Rutschman OF Shohei Ohtani OF A.J. Ewing OF Luis Robert Jr. P Blake Snell P Framber Valdez SS Francisco Lindor,,,
3687,5221871776,Easymoneyty13 (3/20),0,113.85,1B Shohei Ohtani 2B Jake Cronenworth 3B Hao-Yu Lee C Hunter Feduccia OF Kyle Tucker OF Tommy Edman OF Teoscar Hernandez P Blake Snell P Framber Valdez SS Andruw Monasterio,,,
3687,5221884118,bizz2020 (3/20),0,113.85,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Tommy Edman OF Tim Tawa P Blake Snell P Framber Valdez SS Kaelen Culpepper,,,
3703,5221460837,frisbeediver,0,113.8,1B Jac Caglianone 2B Michael Massey 3B Maikel Garcia C Hunter Feduccia OF Andy Pages OF Isaac Collins OF Kyle Isbel P Nolan McLean P Shota Imanaga SS Mookie Betts,,,
3703,5221553203,akaplayafuzz (11/20),0,113.8,1B Jared Young 2B Jorge Polanco 3B Maikel Garcia C Carter Jensen OF Byron Buxton OF Lawrence Butler OF Luis Robert Jr. P Nolan McLean P Shota Imanaga SS Bobby Witt Jr.,,,
3703,5221607982,lewiszach85 (14/20),0,113.8,1B Michael Busch 2B Nick Sogard 3B Jose Fernandez C Gabriel Moreno OF Pete Crow-Armstrong OF Jordan Beck OF Tim Tawa P Nolan McLean P Shota Imanaga SS Andruw Monasterio,,,
3703,5221806846,DreamchaserJC (17/20),0,113.8,1B Freddie Freeman 2B Hao-Yu Lee 3B Bo Bichette C Mickey Gasper OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Nolan McLean P Shota Imanaga SS Francisco Lindor,,,
3703,5221834905,Kstephens15 (16/20),0,113.8,1B Michael Busch 2B Adael Amador 3B Austin Riley C Drake Baldwin OF Pete Crow-Armstrong OF Mauricio Dubon OF Mike Yastrzemski P Nolan McLean P Shota Imanaga SS Jim Jarvis,,,
3708,5220905328,Cheesepuffs (3/9),0,113.75,1B Willson Contreras 2B Nick Sogard 3B Miguel Vargas C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Luke Keaschall P Luis Castillo P Martin Perez SS Mookie Betts,,,
3709,5221717802,ctrain03 (8/20),0,113.7,1B Shohei Ohtani 2B Jorge Polanco 3B Max Muncy C Francisco Alvarez OF Andy Pages OF Teoscar Hernandez OF Alan Roden P Framber Valdez P Carmen Mlodzinski SS Mookie Betts,,,
3710,5221209056,woodreb5 (12/20),0,113.6,1B Tim Tawa 2B Nick Sogard 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Corbin Carroll OF Jordan Lawlar P Blake Snell P Walker Buehler SS Mookie Betts,,,
3710,5221306572,colbyhornet (12/20),0,113.6,1B Matt Olson 2B Nick Sogard 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Luke Keaschall P Blake Snell P Walker Buehler SS Mauricio Dubon,,,
3710,5221715463,wwaazz (5/7),0,113.6,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Jake Rogers OF Zack Gelof OF Randal Grichuk OF Kyle Isbel P Blake Snell P Luis Castillo SS Bobby Witt Jr.,,,
3710,5221771637,ManCity35 (13/15),0,113.6,1B Michael Busch 2B Nico Hoerner 3B Pedro Ramirez C Dillon Dingler OF Pete Crow-Armstrong OF Jake Mangum OF Michael Conforto P Blake Snell P Walker Buehler SS Jared Triolo,,,
3710,5221774046,disturbedspooon (7/20),0,113.6,1B Shohei Ohtani 2B Jeff McNeil 3B Austin Riley C Drake Baldwin OF Teoscar Hernandez OF Michael Harris II OF Mike Yastrzemski P Blake Snell P Walker Buehler SS Mauricio Dubon,,,
3715,5221038437,4prongdigger (2/20),0,113.55,1B Connor Norby 2B Adael Amador 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Tommy Edman OF Jordan Beck P Michael Wacha P Shota Imanaga SS Mookie Betts,,,
3715,5221164792,dominicbasulto (2/5),0,113.55,1B Jac Caglianone 2B Nick Gonzales 3B Maikel Garcia C Carter Jensen OF Michael Harris II OF Luis Robert Jr. OF Jordan Beck P Shota Imanaga P Martin Perez SS Bobby Witt Jr.,,,
3715,5221479402,smittay (3/3),0,113.55,1B Willson Contreras 2B Adael Amador 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Carlos Cortes P Nolan McLean P Michael Wacha SS Andruw Monasterio,,,
3715,5221512991,GUSTUV,0,113.55,1B Jared Young 2B Chase Meidroth 3B Jared Triolo C Adley Rutschman OF Shohei Ohtani OF Andy Pages OF Zach McKinstry P Nolan McLean P Martin Perez SS Francisco Lindor,,,
3715,5221636718,cmalas (12/20),0,113.55,1B Matt Olson 2B Nick Sogard 3B Austin Riley C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Eli White P Michael Wacha P Shota Imanaga SS Andruw Monasterio,,,
3715,5221708667,KingDean59 (4/10),0,113.55,1B Matt Olson 2B Nick Sogard 3B Austin Riley C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Eli White P Michael Wacha P Shota Imanaga SS Andruw Monasterio,,,
3715,5221765784,Pksua (8/20),0,113.55,1B Josh Bell 2B Jake Cronenworth 3B Jared Triolo C Ryan Jeffers OF Shohei Ohtani OF Byron Buxton OF Esmerlyn Valdez P Michael Wacha P Shota Imanaga SS Kaelen Culpepper,,,
3715,5221880107,fillyfan2002 (1/20),0,113.55,1B Salvador Perez 2B Ozzie Albies 3B Maikel Garcia C Carter Jensen OF Michael Harris II OF Luis Robert Jr. OF Kyle Isbel P Michael Wacha P Shota Imanaga SS Bobby Witt Jr.,,,
3723,5221333078,AverageTuesday (13/20),0,113.45,1B Shohei Ohtani 2B Adael Amador 3B Max Muncy C Henry Davis OF Bryan Reynolds OF Esmerlyn Valdez OF Jake Mangum P Nolan McLean P Bailey Ober SS Jared Triolo,,,
3723,5221537243,bclegg_22 (12/20),0,113.45,1B Willson Contreras 2B Connor Norby 3B Caleb Durbin C Brett Sullivan OF Jake McCarthy OF Wilyer Abreu OF Ceddanne Rafaela P Luis Castillo P Framber Valdez SS Cole Carrigg,,,
3723,5221588618,jnwallen (18/20),0,113.45,1B Willson Contreras 2B Connor Norby 3B Caleb Durbin C Brett Sullivan OF Jake McCarthy OF Wilyer Abreu OF Ceddanne Rafaela P Luis Castillo P Framber Valdez SS Cole Carrigg,,,
3723,5221674989,sportsfan882,0,113.45,1B Jac Caglianone 2B Michael Massey 3B Maikel Garcia C Carter Jensen OF Teoscar Hernandez OF Lawrence Butler OF Luke Keaschall P Shota Imanaga P Mitch Bratt SS Bobby Witt Jr.,,,
3727,5220936918,walsean1 (10/20),0,113.4,1B Shohei Ohtani 2B Tommy Edman 3B Jared Triolo C Hunter Feduccia OF Kyle Tucker OF Isaac Collins OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3727,5220936919,walsean1 (11/20),0,113.4,1B Matt Olson 2B Jorge Polanco 3B Jared Triolo C Drake Baldwin OF Shohei Ohtani OF Michael Harris II OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Mauricio Dubon,,,
3727,5221152156,ekimnotloh (2/3),0,113.4,1B Matt Olson 2B Michael Massey 3B Jared Triolo C Carter Jensen OF Michael Harris II OF Mauricio Dubon OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,,
3727,5221170911,R-E-L-A-X (1/2),0,113.4,1B Nick Sogard 2B Tommy Edman 3B Jared Triolo C Mickey Gasper OF Andy Pages OF Kyle Tucker OF Esmerlyn Valdez P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3727,5221256641,DrNickIsIn (2/20),0,113.4,1B Willson Contreras 2B Jake Cronenworth 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Kyle Isbel P Blake Snell P Shota Imanaga SS Andruw Monasterio,,,
3727,5221306571,colbyhornet (11/20),0,113.4,1B Jac Caglianone 2B Royce Lewis 3B Brooks Lee C Mickey Gasper OF Byron Buxton OF Kody Clemens OF Luke Keaschall P Blake Snell P Shota Imanaga SS Andruw Monasterio,,,
3727,5221391137,wh0red0zer9 (10/12),0,113.4,1B Rafael Flores Jr. 2B Gleyber Torres 3B Colt Keith C Dillon Dingler OF Kyle Tucker OF Michael Conforto OF Zach McKinstry P Blake Snell P Shota Imanaga SS Kevin McGonigle,,,
3727,5221402662,ChokeHoldem1 (4/20),0,113.4,1B Matt Olson 2B Chase Meidroth 3B Jared Triolo C Jake Rogers OF Shohei Ohtani OF Braden Montgomery OF Randal Grichuk P Nolan McLean P Blake Snell SS Luisangel Acuna,,,
3727,5221410496,Scadams09 (8/20),0,113.4,1B Shohei Ohtani 2B Chase Meidroth 3B Jared Triolo C Jake Rogers OF Braden Montgomery OF Brenton Doyle OF Randal Grichuk P Nolan McLean P Blake Snell SS Mookie Betts,,,
3727,5221415715,jer4940,0,113.4,1B Matt Olson 2B Michael Massey 3B Jared Triolo C Rafael Flores Jr. OF Byron Buxton OF Ceddanne Rafaela OF Luke Keaschall P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3727,5221433508,MVanSlooten (14/20),0,113.4,1B Freddie Freeman 2B Michael Massey 3B Max Muncy C Hunter Feduccia OF Tommy Edman OF Teoscar Hernandez OF Eli White P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3727,5221441867,ttillie (11/20),0,113.4,1B Jac Caglianone 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Kyle Tucker OF Wilyer Abreu OF Teoscar Hernandez P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3727,5221454413,aquafinatim (6/20),0,113.4,1B Matt Olson 2B Gleyber Torres 3B Jared Triolo C Hunter Feduccia OF Shohei Ohtani OF Michael Harris II OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Mauricio Dubon,,,
3727,5221481037,edub1976 (19/20),0,113.4,1B Shohei Ohtani 2B Pedro Ramirez 3B Nick Yorke C Hunter Feduccia OF Kyle Tucker OF Tommy Edman OF Teoscar Hernandez P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3727,5221503930,milligolf (4/20),0,113.4,1B Rafael Flores Jr. 2B Gleyber Torres 3B Nick Gonzales C Dillon Dingler OF Bryan Reynolds OF Zach McKinstry OF Brett Callahan P Nolan McLean P Blake Snell SS Kevin McGonigle,,,
3727,5221515221,LTskelter (1/20),0,113.4,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Teoscar Hernandez OF Eli White P Blake Snell P Shota Imanaga SS Jared Triolo,,,
3727,5221553205,akaplayafuzz (13/20),0,113.4,1B Willson Contreras 2B Pedro Ramirez 3B Jared Triolo C Dillon Dingler OF Fernando Tatis Jr. OF Gavin Sheets OF Eli White P Blake Snell P Shota Imanaga SS Kevin McGonigle,,,
3727,5221605226,cwthrow24 (6/20),0,113.4,1B Willson Contreras 2B Jeff McNeil 3B Zack Gelof C Drake Baldwin OF Ronald Acuna Jr. OF Lawrence Butler OF Henry Bolte P Blake Snell P Shota Imanaga SS Alika Williams,,,
3727,5221623014,bassguy39 (11/20),0,113.4,1B Matt Olson 2B Ozzie Albies 3B Jared Triolo C Drake Baldwin OF Pete Crow-Armstrong OF Michael Conforto OF Mauricio Dubon P Blake Snell P Shota Imanaga SS Jim Jarvis,,,
3727,5221664426,zonaque (2/5),0,113.4,1B Shohei Ohtani 2B Jake Cronenworth 3B Jorge Polanco C Luis Campusano OF Fernando Tatis Jr. OF Tommy Edman OF Luis Rengifo P Blake Snell P Shota Imanaga SS Xander Bogaerts,,,
3727,5221692408,Ezilodi (5/20),0,113.4,1B Jac Caglianone 2B Michael Massey 3B Jared Triolo C Hunter Feduccia OF Corbin Carroll OF Isaac Collins OF Kyle Isbel P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,,
3727,5221779977,ninersgal707 (18/20),0,113.4,1B Shohei Ohtani 2B Chase Meidroth 3B Miguel Vargas C Jake Rogers OF Braden Montgomery OF Randal Grichuk OF Mike Yastrzemski P Nolan McLean P Blake Snell SS Jim Jarvis,,,
3727,5221780027,BigDBoss (16/20),0,113.4,1B Matt Olson 2B Nick Sogard 3B Nick Yorke C Carter Jensen OF Corbin Carroll OF Ceddanne Rafaela OF Eli White P Nolan McLean P Blake Snell SS Geraldo Perdomo,,,
3727,5221815336,Swishdakyng (15/20),0,113.4,1B Shohei Ohtani 2B Chase Meidroth 3B Jorge Polanco C Jake Rogers OF Sam Antonacci OF Brenton Doyle OF Randal Grichuk P Nolan McLean P Blake Snell SS Mookie Betts,,,
3727,5221817799,Discostupendously (18/20),0,113.4,1B Matt Olson 2B Jorge Polanco 3B Jared Triolo C Drake Baldwin OF Shohei Ohtani OF Michael Harris II OF Mike Yastrzemski P Blake Snell P Shota Imanaga SS Mauricio Dubon,,,
3727,5221825065,wolfjb1 (2/7),0,113.4,1B Jared Young 2B Jake Cronenworth 3B Jorge Polanco C Salvador Perez OF Shohei Ohtani OF Kyle Tucker OF Teoscar Hernandez P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3727,5221838902,GameOnLetsGo (20/20),0,113.4,1B Jared Young 2B Jake Cronenworth 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Teoscar Hernandez OF Isaac Collins P Blake Snell P Shota Imanaga SS Mookie Betts,,,
3754,5220969583,tkineavy1211 (9/20),0,113.25,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Francisco Alvarez OF Shohei Ohtani OF Kyle Tucker OF Luis Robert Jr. P Shota Imanaga P Framber Valdez SS Francisco Lindor,,,
3754,5221038454,4prongdigger (19/20),0,113.25,1B Willson Contreras 2B Tommy Edman 3B Caleb Durbin C Adley Rutschman OF Wilyer Abreu OF Henry Bolte OF Jordan Lawlar P Nolan McLean P Framber Valdez SS Geraldo Perdomo,,,
3754,5221132883,RustyBGood (3/3),0,113.25,1B Vinnie Pasquantino 2B Michael Massey 3B Maikel Garcia C Carter Jensen OF A.J. Ewing OF Luke Keaschall OF Mike Yastrzemski P Nolan McLean P Framber Valdez SS Bobby Witt Jr.,,,
3754,5221372062,bearcat_coach (5/15),0,113.25,1B Connor Norby 2B Marcus Semien 3B Nick Gonzales C Gabriel Moreno OF Byron Buxton OF A.J. Ewing OF Luke Keaschall P Nolan McLean P Framber Valdez SS Bobby Witt Jr.,,,
3754,5221501652,FantasyCrusader (14/20),0,113.25,1B Michael Busch 2B Tommy Edman 3B Alex Bregman C Rafael Flores Jr. OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Shota Imanaga P Framber Valdez SS Jared Triolo,,,
3754,5221590739,gitsum40 (7/7),0,113.25,1B Jac Caglianone 2B Nick Sogard 3B Colt Keith C Drake Baldwin OF Andy Pages OF Kyle Tucker OF Ian Happ P Shota Imanaga P Framber Valdez SS Jim Jarvis,,,
3754,5221623021,bassguy39 (18/20),0,113.25,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Francisco Alvarez OF Shohei Ohtani OF Kyle Tucker OF Luis Robert Jr. P Shota Imanaga P Framber Valdez SS Francisco Lindor,,,
3754,5221714579,iamnyr244 (5/20),0,113.25,1B Shohei Ohtani 2B Ildemaro Vargas 3B Maikel Garcia C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Kyle Isbel P Shota Imanaga P Framber Valdez SS Geraldo Perdomo,,,
3754,5221748965,salatso22 (17/20),0,113.25,1B Jared Young 2B Jorge Polanco 3B Max Muncy C Francisco Alvarez OF Shohei Ohtani OF Kyle Tucker OF Luis Robert Jr. P Shota Imanaga P Framber Valdez SS Francisco Lindor,,,
3754,5221766798,eharig09 (3/20),0,113.25,1B Josh Bell 2B Royce Lewis 3B Max Muncy C Hunter Feduccia OF Teoscar Hernandez OF Luke Keaschall OF Randal Grichuk P Nolan McLean P Framber Valdez SS Mookie Betts,,,
3754,5221779568,JRucker504 (15/20),0,113.25,1B Josh Bell 2B Chase Meidroth 3B Max Muncy C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Randal Grichuk P Nolan McLean P Framber Valdez SS Kaelen Culpepper,,,
3754,5221790362,jhart5286 (12/20),0,113.25,1B Jared Young 2B Tommy Edman 3B Max Muncy C Salvador Perez OF Andy Pages OF Kyle Tucker OF Brett Callahan P Shota Imanaga P Framber Valdez SS Mookie Betts,,,
3766,5221536121,RyanKingss (11/19),0,113.2,1B Freddie Freeman 2B Hao-Yu Lee 3B Kevin McGonigle C Hunter Feduccia OF Tommy Edman OF Teoscar Hernandez OF Zach McKinstry P Michael Wacha P Bailey Ober SS Mookie Betts,,,
3766,5221652845,bizzyG,0,113.2,1B Shohei Ohtani 2B Jeff McNeil 3B Max Muncy C Gabriel Moreno OF Esmerlyn Valdez OF Lawrence Butler OF Randal Grichuk P Martin Perez P Mitch Bratt SS Mookie Betts,,,
3768,5220974113,Rc3584 (5/20),0,113.15,1B Willson Contreras 2B Tommy Edman 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Tim Tawa P Blake Snell P Martin Perez SS Andruw Monasterio,,,
3768,5221328348,BUFFALOBILLS29 (12/12),0,113.15,1B Josh Bell 2B Royce Lewis 3B Brooks Lee C Ryan Jeffers OF Jake McCarthy OF Kody Clemens OF Brett Callahan P Michael Wacha P Brayan Bello SS Bobby Witt Jr.,,,
3768,5221372063,bearcat_coach (6/15),0,113.15,1B Willson Contreras 2B Ozzie Albies 3B Kevin McGonigle C Adley Rutschman OF Wilyer Abreu OF Luis Rengifo OF Mike Yastrzemski P Blake Snell P Martin Perez SS Maikel Garcia,,,
3768,5221438532,az350z (9/20),0,113.15,1B Munetaka Murakami 2B Sam Antonacci 3B Miguel Vargas C Mickey Gasper OF Ceddanne Rafaela OF Braden Montgomery OF Randal Grichuk P Blake Snell P Michael Wacha SS Andruw Monasterio,,,
3768,5221503578,ryno2siu,0,113.15,1B Jared Young 2B Chase Meidroth 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Carson Benge OF Tim Tawa P Blake Snell P Michael Wacha SS Kaelen Culpepper,,,
3773,5221365224,TheChamp74 (19/20),0,113.1,1B Michael Busch 2B Adael Amador 3B Alex Bregman C Brett Sullivan OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Bailey Ober P Mitch Bratt SS Francisco Lindor,,,
3774,5221536115,RyanKingss (5/19),0,113.05,1B Jared Young 2B Marcus Semien 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Carson Benge OF Luis Robert Jr. P Blake Snell P Bailey Ober SS Francisco Lindor,,,
3774,5221877170,Anthonykorobellis (5/20),0,113.05,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Brenton Doyle OF Randal Grichuk P Blake Snell P Mitch Bratt SS Luisangel Acuna,,,
3774,5221888364,RelentlessD85 (3/20),0,113.05,1B Freddie Freeman 2B Jorge Polanco 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Isaac Collins P Blake Snell P Bailey Ober SS Donovan Walton,,,
3777,5221382815,Tarheels3 (4/20),0,113,1B Matt Olson 2B Connor Norby 3B Austin Riley C Drake Baldwin OF Shohei Ohtani OF Michael Harris II OF Jordan Beck P Shota Imanaga P Walker Buehler SS Ezequiel Tovar,,,
3777,5221537349,stingerz22 (15/20),0,113,1B Michael Busch 2B Jorge Polanco 3B Alex Bregman C Salvador Perez OF Pete Crow-Armstrong OF Seiya Suzuki OF A.J. Ewing P Framber Valdez P Martin Perez SS Francisco Lindor,,,
3777,5221591198,CsHillman23 (1/7),0,113,1B Freddie Freeman 2B Ozzie Albies 3B Max Muncy C Drake Baldwin OF Ceddanne Rafaela OF Mike Yastrzemski OF Eli White P Michael Wacha P Framber Valdez SS Kaelen Culpepper,,,
3777,5221858916,exjarhead (2/4),0,113,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Gabriel Moreno OF Pete Crow-Armstrong OF Seiya Suzuki OF Kyle Isbel P Michael Wacha P Carmen Mlodzinski SS Jared Triolo,,,
3781,5221836960,jjjacquesjerry (2/20),0,112.9,1B Royce Lewis 2B Kody Clemens 3B Maikel Garcia C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Randal Grichuk P Framber Valdez P Mitch Bratt SS Bobby Witt Jr.,,,
3781,5221836966,jjjacquesjerry (8/20),0,112.9,1B Royce Lewis 2B Kody Clemens 3B Maikel Garcia C Ryan Jeffers OF Byron Buxton OF Luke Keaschall OF Randal Grichuk P Framber Valdez P Mitch Bratt SS Bobby Witt Jr.,,,
3783,5221127730,jrevelle3 (13/20),0,112.85,1B Shohei Ohtani 2B Ozzie Albies 3B Maikel Garcia C Drake Baldwin OF Michael Harris II OF Mike Yastrzemski OF Brett Callahan P Blake Snell P Framber Valdez SS Mauricio Dubon,,,
3783,5221481032,edub1976 (14/20),0,112.85,1B Shohei Ohtani 2B Alika Williams 3B Jorge Polanco C Hunter Feduccia OF Andy Pages OF Kyle Tucker OF Luis Robert Jr. P Blake Snell P Framber Valdez SS Mookie Betts,,,
3783,5221495234,rsumrall (1/20),0,112.85,1B Tommy White 2B Alika Williams 3B Zack Gelof C Hunter Feduccia OF Shohei Ohtani OF Tommy Edman OF Teoscar Hernandez P Blake Snell P Framber Valdez SS Mookie Betts,,,
3783,5221588711,croz30069 (1/3),0,112.85,1B Freddie Freeman 2B Gleyber Torres 3B Kevin McGonigle C Salvador Perez OF Ian Happ OF Max Clark OF Mauricio Dubon P Blake Snell P Framber Valdez SS Andruw Monasterio,,,
3783,5221613790,anxiousadams41 (10/20),0,112.85,1B Vinnie Pasquantino 2B Jake Cronenworth 3B Manny Machado C Carter Jensen OF Shohei Ohtani OF Jackson Merrill OF Gavin Sheets P Blake Snell P Framber Valdez SS Xander Bogaerts,,,
3783,5221682308,j-wolf05 (11/20),0,112.85,1B Shohei Ohtani 2B Ozzie Albies 3B Max Muncy C Hunter Feduccia OF Michael Harris II OF Mauricio Dubon OF Mike Yastrzemski P Blake Snell P Framber Valdez SS Jim Jarvis,,,
3783,5221817789,Discostupendously (8/20),0,112.85,1B Shohei Ohtani 2B Jake Cronenworth 3B Manny Machado C Gabriel Moreno OF Fernando Tatis Jr. OF Luke Keaschall OF Gavin Sheets P Blake Snell P Framber Valdez SS Xander Bogaerts,,,
3783,5221835995,SHININ (11/20),0,112.85,1B Shohei Ohtani 2B Jorge Polanco 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Brett Callahan P Blake Snell P Framber Valdez SS Mauricio Dubon,,,
3783,5221844262,chuck42769,0,112.85,1B Willson Contreras 2B Kody Clemens 3B Bo Bichette C Drake Baldwin OF Corbin Carroll OF Luke Keaschall OF Zach McKinstry P Blake Snell P Framber Valdez SS Javier Baez,,,
3783,5221871775,Easymoneyty13 (2/20),0,112.85,1B Shohei Ohtani 2B Tommy Edman 3B Hao-Yu Lee C Hunter Feduccia OF Kyle Tucker OF Teoscar Hernandez OF Gavin Sheets P Blake Snell P Framber Valdez SS Andruw Monasterio,,,
3783,5221875958,DefendFreedom (9/20),0,112.85,1B Jac Caglianone 2B Royce Lewis 3B Brooks Lee C Francisco Alvarez OF Shohei Ohtani OF Luke Keaschall OF Luis Robert Jr. P Blake Snell P Framber Valdez SS Kaelen Culpepper,,,
3783,5221886447,SmokinJoe42069,0,112.85,1B Matt Olson 2B Hao-Yu Lee 3B Austin Riley C Salvador Perez OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Blake Snell P Framber Valdez SS Mauricio Dubon,,,
3795,5221473321,Satch65 (17/20),0,112.8,1B Salvador Perez 2B Tommy Edman 3B Max Muncy C Adley Rutschman OF A.J. Ewing OF Isaac Collins OF Brett Callahan P Nolan McLean P Shota Imanaga SS Mookie Betts,,,
3795,5221551880,macnaz19,0,112.8,1B Ildemaro Vargas 2B Adael Amador 3B Willi Castro C Rafael Flores Jr. OF Pete Crow-Armstrong OF Esmerlyn Valdez OF Brett Callahan P Nolan McLean P Shota Imanaga SS Cole Carrigg,,,
3795,5221701487,mrclean913 (17/20),0,112.8,1B Freddie Freeman 2B Nick Gonzales 3B Max Muncy C Rafael Flores Jr. OF Bryan Reynolds OF Jake Mangum OF Brett Callahan P Nolan McLean P Shota Imanaga SS Jared Triolo,,,
3795,5221840665,mustafael (4/20),0,112.8,1B Vinnie Pasquantino 2B Adael Amador 3B Maikel Garcia C Salvador Perez OF Cole Carrigg OF Isaac Collins OF Jordan Beck P Nolan McLean P Shota Imanaga SS Bobby Witt Jr.,,,
3799,5221547342,Hey_Hey,0,112.65,1B Jac Caglianone 2B Pedro Ramirez 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Teoscar Hernandez OF Tim Tawa P Mitch Bratt P Walker Buehler SS Mookie Betts,,,
3800,5221218927,wendell123456789 (9/10),0,112.6,1B Shohei Ohtani 2B Chase Meidroth 3B Max Muncy C Jake Rogers OF Kyle Tucker OF Brenton Doyle OF Randal Grichuk P Blake Snell P Luis Castillo SS Luisangel Acuna,,,
3800,5221333066,AverageTuesday (1/20),0,112.6,1B Willson Contreras 2B Ozzie Albies 3B Austin Riley C Adley Rutschman OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Mike Yastrzemski P Blake Snell P Walker Buehler SS Mauricio Dubon,,,
3800,5221866407,timothyandstacy (4/20),0,112.6,1B Willson Contreras 2B Ildemaro Vargas 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Wilyer Abreu OF Eli White P Blake Snell P Walker Buehler SS Geraldo Perdomo,,,
3800,5221875964,DefendFreedom (15/20),0,112.6,1B Michael Busch 2B Gleyber Torres 3B Hao-Yu Lee C Dillon Dingler OF Ronald Acuna Jr. OF Luke Keaschall OF Javier Baez P Blake Snell P Walker Buehler SS Kevin McGonigle,,,
