Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
197,5220772573,TheMafia99,21.18,79.95,1B Matt Olson 2B Luis Arraez 3B Kazuma Okamoto C Drake Baldwin OF Corbin Carroll OF Michael Harris II OF A.J. Ewing P Christian Scott P Andrew Painter SS Geraldo Perdomo,,,
198,5220776018,brandonabk (2/4),21.01,79.7,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Christian Scott SS Francisco Lindor,,,
198,5220766602,tvielkin (1/7),19.84,79.7,1B Munetaka Murakami 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Christian Scott SS Francisco Lindor,,,
198,5220752881,GGHOSTMANH (7/17),15.860001,79.7,1B Tim Tawa 2B Ketel Marte 3B Bo Bichette C Luis Torrens OF Carson Benge OF A.J. Ewing OF Max Kepler P Dylan Cease P Christian Scott SS Francisco Lindor,,,
201,5220766148,eagles1980,34.83,79.55,1B Kyle Schwarber 2B Jorge Polanco 3B Nick Yorke C Drew Romo OF Bryce Harper OF Brandon Marsh OF Carson Benge P Dylan Cease P Eury Perez SS Xander Bogaerts,,,
201,5220773447,Thegamejoshyd44 (2/17),23.51,79.55,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Luis Robert Jr. OF Jakob Marsee P Dylan Cease P Eury Perez SS Francisco Lindor,,,
201,5220773459,Thegamejoshyd44 (7/17),23.51,79.55,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Luis Robert Jr. OF Jakob Marsee P Dylan Cease P Eury Perez SS Francisco Lindor,,,
201,5220781797,Thegamejoshyd44 (13/17),23.51,79.55,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Luis Robert Jr. OF Jakob Marsee P Dylan Cease P Eury Perez SS Francisco Lindor,,,
201,5220756741,cha457 (3/17),21.01,79.55,1B Jared Young 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Eury Perez SS Otto Lopez,,,
206,5220780632,wlfball (2/2),29.65,79,1B Kyle Schwarber 2B Bryson Stott 3B Brooks Lee C Drake Baldwin OF Bryce Harper OF Brandon Marsh OF Brett Bateman P Michael Soroka P Christian Scott SS Edmundo Sosa,,,
207,5220778345,Link2121,30.33,78.75,1B Spencer Torkelson 2B Chase Meidroth 3B Brooks Lee C Adley Rutschman OF Chase DeLauter OF Jarren Duran OF Brett Bateman P Dylan Cease P Bryce Elder SS Kevin McGonigle,,,
207,5220767697,TRUESandVOGUES (2/2),19.84,78.75,1B Kazuma Okamoto 2B Xavier Edwards 3B Caleb Durbin C Drake Baldwin OF Jarren Duran OF A.J. Ewing OF Jakob Marsee P Dylan Cease P Bryce Elder SS Andruw Monasterio,,,
209,5220751796,Wanna_Square_Up1567 (16/17),32.68,78.7,1B Tim Tawa 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Gavin Sheets P Dylan Cease P Dean Kremer SS Geraldo Perdomo,,,
209,5220787132,KizrBr (5/5),24,78.7,1B Kyle Schwarber 2B Ketel Marte 3B Bryson Stott C Gabriel Moreno OF Justin Crawford OF Tim Tawa OF Edmundo Sosa P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
209,5220751792,Wanna_Square_Up1567 (12/17),19.68,78.7,1B Charles McAdoo 2B Ketel Marte 3B Javier Sanoja C Gabriel Moreno OF Corbin Carroll OF Heriberto Hernandez OF Max Kepler P Dylan Cease P Dean Kremer SS Geraldo Perdomo,,,
209,5220753624,XYZee03 (14/17),19.01,78.7,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Carson Benge OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Christian Scott SS Francisco Lindor,,,
209,5220751786,Wanna_Square_Up1567 (6/17),15.19,78.7,1B Jared Young 2B Ketel Marte 3B Javier Sanoja C Gabriel Moreno OF Corbin Carroll OF Carson Benge OF Jorge Barrosa P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
214,5220780072,Jessecoop9,29.51,78.55,1B Jared Young 2B Jorge Polanco 3B Jared Triolo C Agustin Ramirez OF Byron Buxton OF Fernando Tatis Jr. OF Mike Yastrzemski P Dylan Cease P Eury Perez SS Francisco Lindor,,,
214,5220771999,WindCrest,23.34,78.55,1B Jared Young 2B Nick Sogard 3B Bryson Stott C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Francisco Lindor,,,
214,5220772582,iamtherealdraftking (1/3),23.34,78.55,1B Jared Young 2B Nick Sogard 3B Bryson Stott C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Francisco Lindor,,,
214,5220781015,iamtherealdraftking (3/3),21.18,78.55,1B Jared Young 2B Nick Sogard 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Carson Benge OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Francisco Lindor,,,
214,5220768951,tvielkin (2/7),20.35,78.55,1B Kazuma Okamoto 2B Brett Baty 3B Bo Bichette C Agustin Ramirez OF Carson Benge OF Luis Robert Jr. OF Javier Sanoja P Dylan Cease P Eury Perez SS Francisco Lindor,,,
219,5220781944,jakethesnake83,22.34,78.45,1B Munetaka Murakami 2B Xavier Edwards 3B Bo Bichette C Agustin Ramirez OF Braden Montgomery OF Andrew Benintendi OF Javier Sanoja P Eury Perez P Ryan Weathers SS Francisco Lindor,,,
220,5220788072,d9144 (8/12),29.16,78.25,1B Josh Bell 2B Royce Lewis 3B Brooks Lee C Gabriel Moreno OF Byron Buxton OF Corbin Carroll OF Tim Tawa P Sean Burke P Eury Perez SS Kaelen Culpepper,,,
221,5220764889,iceberger4,37.82,77.75,1B Matt Olson 2B Luis Arraez 3B Alec Bohm C Agustin Ramirez OF Bryce Harper OF Esmerlyn Valdez OF Edmundo Sosa P Dylan Cease P Andrew Painter SS Brayan Rocchio,,,
222,5220776370,Jimbobwae42,25.68,77.7,1B Miguel Vargas 2B Ketel Marte 3B Alec Bohm C Luis Torrens OF Corbin Carroll OF Steven Kwan OF Tim Tawa P Dylan Cease P Christian Scott SS Francisco Lindor,,,
222,5220770045,kyleorso (1/17),22.34,77.7,1B Jared Young 2B Bryson Stott 3B Javier Sanoja C Luis Torrens OF Bryce Harper OF Carson Benge OF A.J. Ewing P Dylan Cease P Christian Scott SS Otto Lopez,,,
224,5220752879,GGHOSTMANH (5/17),51.15,77.55,1B Josh Bell 2B Kody Clemens 3B Jose Ramirez C Victor Caratini OF Trevor Larnach OF Jo Adell OF Steven Kwan P Dylan Cease P Eury Perez SS Kaelen Culpepper,,,
224,5220775128,stlcards20,28.01,77.55,1B Abimelec Ortiz 2B Bryson Stott 3B Charles McAdoo C Agustin Ramirez OF Corbin Carroll OF Jackson Merrill OF Carson Benge P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
224,5220749471,Gronkowski69 (5/12),20.02,77.55,1B Jared Young 2B Ketel Marte 3B Jorge Polanco C Agustin Ramirez OF Carson Benge OF A.J. Ewing OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Francisco Lindor,,,
227,5220754543,AugleM212121,22.17,77,1B Munetaka Murakami 2B Nick Sogard 3B Jared Triolo C Ben Rice OF Bryan Reynolds OF Andrew Benintendi OF Mike Yastrzemski P Michael Soroka P Dean Kremer SS CJ Abrams,,,
228,5220784938,sportsfanatic89 (2/4),15.360001,76.9,1B Tim Tawa 2B Ketel Marte 3B Jorge Polanco C Gabriel Moreno OF Corbin Carroll OF Carson Benge OF A.J. Ewing P Dylan Cease P Drew Anderson SS Francisco Lindor,,,
228,5220787686,SonOfDad (1/4),15.360001,76.9,1B Tim Tawa 2B Ketel Marte 3B Jorge Polanco C Gabriel Moreno OF Corbin Carroll OF A.J. Ewing OF Luis Robert Jr. P Dylan Cease P Drew Anderson SS Francisco Lindor,,,
230,5220787437,Gronkowski69 (10/12),21.68,76.75,1B Kyle Schwarber 2B Jose Caballero 3B Jorge Polanco C Ben Rice OF A.J. Ewing OF Luis Robert Jr. OF Brett Baty P Eury Perez P Christian Scott SS Francisco Lindor,,,
231,5220756755,cha457 (17/17),34.17,76.7,1B Kyle Schwarber 2B Jorge Polanco 3B Bo Bichette C Agustin Ramirez OF Esteury Ruiz OF Jo Adell OF Steven Kwan P Dylan Cease P Christian Scott SS Otto Lopez,,,
231,5220753617,XYZee03 (7/17),21,76.7,1B Munetaka Murakami 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Sam Antonacci OF Heriberto Hernandez OF TJ Friedl P Dylan Cease P Christian Scott SS Otto Lopez,,,
231,5220764843,pdt13 (8/17),19.68,76.7,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Drake Baldwin OF Byron Buxton OF Corbin Carroll OF Luis Robert Jr. P Christian Scott P Nick Lodolo SS Elly De La Cruz,,,
234,5220787904,DosElephantes,35.5,76.55,1B Nathaniel Lowe 2B Royce Lewis 3B Caleb Durbin C Rafael Flores Jr. OF Esmerlyn Valdez OF Jo Adell OF Andrew Benintendi P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
234,5220756749,cha457 (11/17),27.99,76.55,1B Kyle Schwarber 2B Bryson Stott 3B Leo Jimenez C Agustin Ramirez OF Esteury Ruiz OF Javier Sanoja OF Edmundo Sosa P Dylan Cease P Eury Perez SS Otto Lopez,,,
234,5220770059,kyleorso (15/17),24.17,76.55,1B Nathaniel Lowe 2B Jose Caballero 3B Ryan McMahon C Henry Davis OF Trent Grisham OF Spencer Jones OF Jorge Barrosa P Dylan Cease P Eury Perez SS George Lombard Jr.,,,
237,5220752891,GGHOSTMANH (17/17),25.33,75.75,1B Kyle Schwarber 2B Xavier Edwards 3B Javier Sanoja C Drake Baldwin OF Heriberto Hernandez OF Esteury Ruiz OF Jakob Marsee P Eury Perez P Christian Scott SS Edmundo Sosa,,,
238,5220775063,Darkmen715 (2/17),24.18,75.7,1B Kazuma Okamoto 2B Jake Cronenworth 3B Bryson Stott C Gabriel Moreno OF Corbin Carroll OF A.J. Ewing OF Max Kepler P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
238,5220764836,pdt13 (1/17),21.34,75.7,1B Jared Young 2B Jorge Polanco 3B Kevin McGonigle C Agustin Ramirez OF Byron Buxton OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Christian Scott SS Francisco Lindor,,,
238,5220767737,psumav (8/13),20.51,75.7,1B Nick Sogard 2B Ketel Marte 3B Jorge Polanco C Connor Wong OF Wilyer Abreu OF Corbin Carroll OF Ceddanne Rafaela P Dylan Cease P Christian Scott SS Andruw Monasterio,,,
238,5220785091,harshreality18 (1/4),20.51,75.7,1B Jared Young 2B Xavier Edwards 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Christian Scott SS Francisco Lindor,,,
238,5220785096,harshreality18 (3/4),20.51,75.7,1B Jared Young 2B Xavier Edwards 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Christian Scott SS Francisco Lindor,,,
238,5220786132,psumav (12/13),20.51,75.7,1B Nick Sogard 2B Ketel Marte 3B Jorge Polanco C Connor Wong OF Wilyer Abreu OF Corbin Carroll OF Ceddanne Rafaela P Dylan Cease P Christian Scott SS Andruw Monasterio,,,
238,5220783061,Rallycap,16.68,75.7,1B Tim Tawa 2B Xavier Edwards 3B Javier Sanoja C Gabriel Moreno OF Corbin Carroll OF Heriberto Hernandez OF Max Kepler P Dylan Cease P Christian Scott SS Otto Lopez,,,
245,5220751173,ruckness815 (1/2),25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220756685,JayAguilar23,25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220764356,timrowland09,25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220773446,Thegamejoshyd44 (1/17),25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220773458,Thegamejoshyd44 (6/17),25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220779113,nwspring52,25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220781796,Thegamejoshyd44 (12/17),25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220785678,42Ballerz,25.5,75.55,1B Jared Young 2B Royce Lewis 3B Bryson Stott C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
245,5220773450,Thegamejoshyd44 (5/17),24.17,75.55,1B Alec Bohm 2B Xavier Edwards 3B Colson Montgomery C Agustin Ramirez OF Jarren Duran OF Heriberto Hernandez OF Tim Tawa P Dylan Cease P Eury Perez SS Francisco Lindor,,,
245,5220773462,Thegamejoshyd44 (10/17),24.17,75.55,1B Alec Bohm 2B Xavier Edwards 3B Colson Montgomery C Agustin Ramirez OF Jarren Duran OF Heriberto Hernandez OF Tim Tawa P Dylan Cease P Eury Perez SS Francisco Lindor,,,
245,5220781800,Thegamejoshyd44 (16/17),24.17,75.55,1B Alec Bohm 2B Xavier Edwards 3B Colson Montgomery C Agustin Ramirez OF Jarren Duran OF Heriberto Hernandez OF Tim Tawa P Dylan Cease P Eury Perez SS Francisco Lindor,,,
245,5220781832,Thegamejoshyd44 (17/17),24.17,75.55,1B Alec Bohm 2B Xavier Edwards 3B Colson Montgomery C Agustin Ramirez OF Jarren Duran OF Heriberto Hernandez OF Tim Tawa P Dylan Cease P Eury Perez SS Francisco Lindor,,,
245,5220785634,Gronkowski69 (7/12),19.18,75.55,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C Brian Navarreto OF Corbin Carroll OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
258,5220762245,pmdank2,18.85,75.2,1B Dominic Smith 2B Bryson Stott 3B Javier Sanoja C Luis Torrens OF Michael Harris II OF Daylen Lile OF Brett Baty P Dylan Cease P Sean Burke SS Francisco Lindor,,,
259,5220776793,goolie1228 (2/2),35.16,74.9,1B Spencer Torkelson 2B Travis Bazzana 3B Bo Bichette C Rafael Flores Jr. OF Byron Buxton OF Kody Clemens OF JJ Bleday P Christian Scott P Dean Kremer SS Otto Lopez,,,
260,5220776246,StoneAlien,29,74.8,1B Munetaka Murakami 2B Bryson Stott 3B Caleb Durbin C Gabriel Moreno OF Ceddanne Rafaela OF Gavin Sheets OF Brett Bateman P Dylan Cease P Michael Soroka SS Andruw Monasterio,,,
261,5220756421,dbacks1111 (1/2),31.17,74.75,1B Abimelec Ortiz 2B Gleyber Torres 3B Bryson Stott C Gabriel Moreno OF Byron Buxton OF Fernando Tatis Jr. OF Brett Bateman P Eury Perez P Christian Scott SS Francisco Lindor,,,
262,5220764840,pdt13 (5/17),28.17,74.7,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Heriberto Hernandez OF Steven Kwan P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
262,5220778658,theattack58,24,74.7,1B Jared Young 2B Ketel Marte 3B Bryson Stott C Agustin Ramirez OF Bryce Harper OF Javier Sanoja OF Edmundo Sosa P Dylan Cease P Christian Scott SS Francisco Lindor,,,
264,5220754250,Butler1,34.84,74.55,1B Charles McAdoo 2B Jake Cronenworth 3B Kevin McGonigle C Agustin Ramirez OF Corbin Carroll OF Jackson Merrill OF Billy Cook P Dylan Cease P Eury Perez SS Francisco Lindor,,,
264,5220777728,ametz15,23.18,74.55,1B Jared Young 2B Royce Lewis 3B Jared Triolo C Rafael Flores Jr. OF Carson Benge OF A.J. Ewing OF Mike Yastrzemski P Dylan Cease P Eury Perez SS CJ Abrams,,,
264,5220776519,KizrBr (2/5),21.51,74.55,1B Abimelec Ortiz 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Daylen Lile OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS CJ Abrams,,,
264,5220784493,tomkriger,21.01,74.55,1B Jared Young 2B Ketel Marte 3B Javier Sanoja C Agustin Ramirez OF Carson Benge OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Eury Perez SS Otto Lopez,,,
264,5220764850,pdt13 (15/17),18.51,74.55,1B Tim Tawa 2B Ketel Marte 3B Colt Keith C Alejandro Kirk OF Brandon Marsh OF A.J. Ewing OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
269,5220771263,Fitzoreo (1/2),32.82,74.45,1B Kyle Schwarber 2B Bryson Stott 3B Javier Sanoja C Gabriel Moreno OF Bryce Harper OF Esteury Ruiz OF Edmundo Sosa P Eury Perez P Ryan Weathers SS Kaelen Culpepper,,,
269,5220782460,poz1171,31.67,74.45,1B Munetaka Murakami 2B Matt McLain 3B Eugenio Suarez C Gabriel Moreno OF Corbin Carroll OF JJ Bleday OF Daz Cameron P Casey Mize P Dean Kremer SS Elly De La Cruz,,,
271,5220770390,wardsound (1/4),29.34,74.25,1B Ty France 2B Luis Arraez 3B Nolan Arenado C Gabriel Moreno OF Esmerlyn Valdez OF Braden Montgomery OF Brett Bateman P Sean Burke P Eury Perez SS Francisco Lindor,,,
271,5220778311,Grouchogaucho,21.34,74.25,1B Royce Lewis 2B Luis Arraez 3B Bo Bichette C Gabriel Moreno OF Bryan Reynolds OF Michael Harris II OF JJ Bleday P Christian Scott P Patrick Sandoval SS Geraldo Perdomo,,,
273,5220763725,Dennyban,22.5,74.2,1B Royce Lewis 2B Nick Sogard 3B Eugenio Suarez C Drew Romo OF Corbin Carroll OF Trent Grisham OF Sam Antonacci P Dylan Cease P Sean Burke SS Jared Triolo,,,
274,5220777643,mtu992000,28,74.1,1B Jared Young 2B Royce Lewis 3B Bo Bichette C J.T. Realmuto OF Kody Clemens OF Carson Benge OF Luke Keaschall P Sean Burke P Ryan Weathers SS Francisco Lindor,,,
275,5220770588,iggywags2481,27.68,74,1B Matt Olson 2B Ozzie Albies 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Fernando Tatis Jr. OF Ceddanne Rafaela P Bryce Elder P Andrew Painter SS Jim Jarvis,,,
276,5220775065,Darkmen715 (4/17),21.67,73.9,1B Kyle Schwarber 2B Jorge Polanco 3B Charles McAdoo C Agustin Ramirez OF Bryce Harper OF Ronald Acuna Jr. OF Zach McKinstry P Dylan Cease P Drew Anderson SS Geraldo Perdomo,,,
277,5220752883,GGHOSTMANH (9/17),29.82,73.75,1B Josh Bell 2B Kody Clemens 3B Javier Sanoja C Agustin Ramirez OF Byron Buxton OF Trevor Larnach OF Heriberto Hernandez P Eury Perez P Christian Scott SS Otto Lopez,,,
278,5220753623,XYZee03 (13/17),33.5,73.7,1B Munetaka Murakami 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Chase DeLauter OF Heriberto Hernandez OF Gavin Sheets P Dylan Cease P Christian Scott SS Otto Lopez,,,
278,5220753625,XYZee03 (15/17),33.5,73.7,1B Munetaka Murakami 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Jackson Merrill OF Heriberto Hernandez OF Gavin Sheets P Dylan Cease P Christian Scott SS Otto Lopez,,,
278,5220753611,XYZee03 (1/17),21.34,73.7,1B Alec Bohm 2B Ketel Marte 3B Bryson Stott C Gabriel Moreno OF Corbin Carroll OF Justin Crawford OF Tim Tawa P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
278,5220787688,SonOfDad (3/4),16.52,73.7,1B Tim Tawa 2B Ketel Marte 3B Jorge Polanco C Agustin Ramirez OF Corbin Carroll OF A.J. Ewing OF Heriberto Hernandez P Dylan Cease P Christian Scott SS Francisco Lindor,,,
278,5220787689,SonOfDad (4/4),15.85,73.7,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
283,5220787687,SonOfDad (2/4),23.84,73.6,1B Michael Toglia 2B Matt McLain 3B Eugenio Suarez C Drake Baldwin OF Ronald Acuna Jr. OF JJ Bleday OF Mike Yastrzemski P Ryan Weathers P Dean Kremer SS Elly De La Cruz,,,
284,5220775484,Stree (4/12),41.82,73.5,1B Josh Bell 2B Royce Lewis 3B Brooks Lee C Victor Caratini OF Chase DeLauter OF Luke Keaschall OF Steven Kwan P Dylan Cease P Nick Lodolo SS CJ Abrams,,,
285,5220775067,Darkmen715 (6/17),21.34,72.9,1B Kyle Schwarber 2B Jorge Polanco 3B Charles McAdoo C Gabriel Moreno OF Bryce Harper OF Mike Yastrzemski OF Zach McKinstry P Dylan Cease P Drew Anderson SS CJ Abrams,,,
285,5220784940,sportsfanatic89 (4/4),19.18,72.9,1B Jared Young 2B Ketel Marte 3B Bryson Stott C Agustin Ramirez OF Corbin Carroll OF A.J. Ewing OF Heriberto Hernandez P Dylan Cease P Drew Anderson SS Francisco Lindor,,,
287,5220775489,Stree (9/12),25.67,72.75,1B Nick Sogard 2B Sam Antonacci 3B Miguel Vargas C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Eury Perez P Christian Scott SS Francisco Lindor,,,
287,5220775076,Darkmen715 (15/17),22.51,72.75,1B Michael Toglia 2B Jorge Polanco 3B Miguel Vargas C Gabriel Moreno OF Byron Buxton OF Corbin Carroll OF Heriberto Hernandez P Eury Perez P Christian Scott SS Francisco Lindor,,,
289,5220784693,mclocker (1/2),27.84,72.7,1B Jared Young 2B Sam Antonacci 3B Jorge Polanco C Agustin Ramirez OF Byron Buxton OF Luis Robert Jr. OF Steven Kwan P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
289,5220775462,tvielkin (3/7),19.67,72.7,1B Michael Toglia 2B Xavier Edwards 3B Bo Bichette C Agustin Ramirez OF JJ Bleday OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Christian Scott SS Otto Lopez,,,
291,5220769509,JGLspeaks (3/5),23.34,72.6,1B Kyle Schwarber 2B Ketel Marte 3B Bryson Stott C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Tim Tawa P Ryan Weathers P Christian Scott SS Edmundo Sosa,,,
292,5220770061,kyleorso (17/17),33.66,72.55,1B Bryce Harper 2B Jake Cronenworth 3B Ke'Bryan Hayes C Brian Navarreto OF Byron Buxton OF Corbin Carroll OF Esteury Ruiz P Dylan Cease P Eury Perez SS Edmundo Sosa,,,
292,5220768399,SGG171 (1/2),23.83,72.55,1B Kyle Schwarber 2B Bryson Stott 3B Alec Bohm C Alejandro Kirk OF Javier Sanoja OF Mike Yastrzemski OF Tristan Peters P Dylan Cease P Eury Perez SS Francisco Lindor,,,
292,5220769475,DcSports89,19.35,72.55,1B Abimelec Ortiz 2B Ernie Clement 3B Brady House C Alejandro Kirk OF Daylen Lile OF George Springer OF Jacob Young P Dylan Cease P Eury Perez SS CJ Abrams,,,
295,5220784911,teddyruxpin6969,16.52,72.4,1B Abimelec Ortiz 2B Jorbit Vivas 3B Charles McAdoo C Ben Rice OF Ronald Acuna Jr. OF Dylan Crews OF Daylen Lile P Bryce Elder P Jake Irvin SS CJ Abrams,,,
296,5220768822,becvark,21.51,71.8,1B Charles McAdoo 2B Kody Clemens 3B Brady House C Alejandro Kirk OF Dylan Crews OF Daylen Lile OF George Springer P Eury Perez P Bryce Elder SS CJ Abrams,,,
297,5220751794,Wanna_Square_Up1567 (14/17),15.02,71.7,1B Tim Tawa 2B Ketel Marte 3B Austin Riley C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Jorge Barrosa P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
298,5220775077,Darkmen715 (16/17),24.85,71.65,1B Ben Rice 2B Jake Cronenworth 3B Jorge Polanco C Drake Baldwin OF Ronald Acuna Jr. OF A.J. Ewing OF Heriberto Hernandez P Ryan Weathers P Bryce Elder SS Geraldo Perdomo,,,
299,5220751783,Wanna_Square_Up1567 (3/17),35.17,71.55,1B Abimelec Ortiz 2B Jake Cronenworth 3B Leo Jimenez C Agustin Ramirez OF Fernando Tatis Jr. OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
300,5220764554,buzzards59,36.66,71.45,1B Bryce Harper 2B Royce Lewis 3B Ke'Bryan Hayes C Luis Torrens OF Byron Buxton OF Sam Antonacci OF Steven Kwan P Eury Perez P Ryan Weathers SS Otto Lopez,,,
301,5220763758,GHROSS (5/6),27.84,71.1,1B Kyle Schwarber 2B Jorge Polanco 3B Nolan Arenado C James McCann OF Bryce Harper OF Ronald Acuna Jr. OF Fernando Tatis Jr. P Christian Scott P Drew Anderson SS Andruw Monasterio,,,
302,5220782236,sky91168,21.84,71.05,1B Nick Sogard 2B Anthony Seigler 3B Miguel Vargas C Gabriel Moreno OF Wilyer Abreu OF Sam Antonacci OF Brett Baty P Dylan Cease P Patrick Sandoval SS Colson Montgomery,,,
303,5220785914,bjjball44 (13/17),32.510002,70.9,1B Jared Young 2B Bryson Stott 3B Manny Machado C Agustin Ramirez OF Fernando Tatis Jr. OF Corbin Carroll OF Tim Tawa P Dylan Cease P Drew Anderson SS Francisco Lindor,,,
303,5220785905,bjjball44 (4/17),19.51,70.9,1B Michael Toglia 2B Matt McLain 3B Bryson Stott C Agustin Ramirez OF Ronald Acuna Jr. OF Corbin Carroll OF A.J. Ewing P Dylan Cease P Drew Anderson SS Francisco Lindor,,,
303,5220785916,bjjball44 (15/17),18.01,70.9,1B Michael Toglia 2B Matt McLain 3B Jorge Polanco C Agustin Ramirez OF Ronald Acuna Jr. OF Corbin Carroll OF Heriberto Hernandez P Dylan Cease P Drew Anderson SS Elly De La Cruz,,,
306,5220770355,steelersnation70,29.84,70.75,1B Miguel Vargas 2B Ernie Clement 3B Brady House C Luis Torrens OF Fernando Tatis Jr. OF Wilyer Abreu OF Corbin Carroll P Eury Perez P Christian Scott SS Edmundo Sosa,,,
306,5220783031,dean78904 (3/6),23.5,70.75,1B Luis Garcia Jr. 2B Kody Clemens 3B Ryan McMahon C Ben Rice OF Trent Grisham OF A.J. Ewing OF Spencer Jones P Eury Perez P Dean Kremer SS Francisco Lindor,,,
